user_id,name,gender,vehicle_type,preferred_mechanics,past_service_history,lat,long
user_1447,Crystal Davis,Male,Truck,"['mech_272', 'mech_164', 'mech_75']","[{'mechanic_id': 'mech_59', 'service_type': 'Suspension Fix', 'rating': 3.4}]",0.22555922207540524,0.9340834608586812
user_1448,Shane Mccarthy,Other,Electric Vehicle,"['mech_362', 'mech_431', 'mech_365', 'mech_343', 'mech_381']","[{'mechanic_id': 'mech_366', 'service_type': 'Transmission Repair', 'rating': 3.4}, {'mechanic_id': 'mech_105', 'service_type': 'Battery Change', 'rating': 3.2}, {'mechanic_id': 'mech_21', 'service_type': 'AC Service', 'rating': 3.8}, {'mechanic_id': 'mech_453', 'service_type': 'AC Service', 'rating': 4.8}, {'mechanic_id': 'mech_284', 'service_type': 'Tire Replacement', 'rating': 4.8}, {'mechanic_id': 'mech_354', 'service_type': 'Brake Repair', 'rating': 3.7}, {'mechanic_id': 'mech_251', 'service_type': 'Brake Repair', 'rating': 4.0}]",0.6725788882476089,0.27899961429731235
user_1449,Patrick Tran,Female,Electric Vehicle,"['mech_91', 'mech_366', 'mech_409']","[{'mechanic_id': 'mech_344', 'service_type': 'Suspension Fix', 'rating': 3.3}, {'mechanic_id': 'mech_223', 'service_type': 'AC Service', 'rating': 4.6}, {'mechanic_id': 'mech_473', 'service_type': 'Battery Change', 'rating': 4.4}, {'mechanic_id': 'mech_266', 'service_type': 'Brake Repair', 'rating': 3.3}, {'mechanic_id': 'mech_279', 'service_type': 'Tire Replacement', 'rating': 4.5}, {'mechanic_id': 'mech_170', 'service_type': 'Battery Change', 'rating': 4.7}, {'mechanic_id': 'mech_482', 'service_type': 'Battery Change', 'rating': 4.6}]",0.27644600529939334,0.39006958156511207
user_1450,Robert Miranda,Male,Bike,"['mech_40', 'mech_428', 'mech_494']","[{'mechanic_id': 'mech_291', 'service_type': 'Tire Replacement', 'rating': 4.7}]",0.9424835731797461,0.7762595243800616
user_1451,Jo Fisher,Male,Car,"['mech_260', 'mech_305', 'mech_432']","[{'mechanic_id': 'mech_176', 'service_type': 'General Service', 'rating': 4.2}, {'mechanic_id': 'mech_314', 'service_type': 'Battery Change', 'rating': 3.7}]",0.3350310131564598,0.6895453560846221
user_1452,Samantha Holt,Female,Car,['mech_80'],"[{'mechanic_id': 'mech_198', 'service_type': 'Engine Repair', 'rating': 4.8}, {'mechanic_id': 'mech_261', 'service_type': 'Wheel Alignment', 'rating': 3.5}]",0.3125755073584351,0.31373977024926614
user_1453,Philip Jones,Female,Bike,"['mech_323', 'mech_192', 'mech_49', 'mech_75']","[{'mechanic_id': 'mech_405', 'service_type': 'Brake Repair', 'rating': 3.6}, {'mechanic_id': 'mech_352', 'service_type': 'Oil Change', 'rating': 4.6}]",0.8588555790172814,0.6402270393091563
user_1454,Robert Mayo,Female,Bike,"['mech_487', 'mech_368', 'mech_18']","[{'mechanic_id': 'mech_150', 'service_type': 'General Service', 'rating': 4.5}, {'mechanic_id': 'mech_316', 'service_type': 'AC Service', 'rating': 3.3}, {'mechanic_id': 'mech_16', 'service_type': 'Suspension Fix', 'rating': 4.9}, {'mechanic_id': 'mech_248', 'service_type': 'Transmission Repair', 'rating': 3.6}, {'mechanic_id': 'mech_238', 'service_type': 'Engine Repair', 'rating': 3.6}, {'mechanic_id': 'mech_222', 'service_type': 'Wheel Alignment', 'rating': 5.0}, {'mechanic_id': 'mech_64', 'service_type': 'Oil Change', 'rating': 3.3}, {'mechanic_id': 'mech_420', 'service_type': 'Battery Change', 'rating': 4.7}, {'mechanic_id': 'mech_79', 'service_type': 'Suspension Fix', 'rating': 4.2}]",0.39136442884478573,0.9766986551432781
user_1455,John Tucker,Other,Bike,"['mech_328', 'mech_282']","[{'mechanic_id': 'mech_157', 'service_type': 'Tire Replacement', 'rating': 4.5}, {'mechanic_id': 'mech_134', 'service_type': 'Brake Repair', 'rating': 4.8}, {'mechanic_id': 'mech_293', 'service_type': 'Brake Repair', 'rating': 3.3}, {'mechanic_id': 'mech_297', 'service_type': 'Battery Change', 'rating': 4.2}, {'mechanic_id': 'mech_168', 'service_type': 'Suspension Fix', 'rating': 3.6}, {'mechanic_id': 'mech_339', 'service_type': 'Oil Change', 'rating': 4.9}, {'mechanic_id': 'mech_320', 'service_type': 'Brake Repair', 'rating': 4.9}, {'mechanic_id': 'mech_307', 'service_type': 'Oil Change', 'rating': 4.6}, {'mechanic_id': 'mech_485', 'service_type': 'Transmission Repair', 'rating': 4.7}, {'mechanic_id': 'mech_146', 'service_type': 'Transmission Repair', 'rating': 4.4}]",0.3139602715514176,0.7927568937476641
user_1456,Allison Kelley MD,Male,Electric Vehicle,"['mech_36', 'mech_68', 'mech_225', 'mech_92']","[{'mechanic_id': 'mech_490', 'service_type': 'Engine Repair', 'rating': 4.4}, {'mechanic_id': 'mech_340', 'service_type': 'Battery Change', 'rating': 3.8}, {'mechanic_id': 'mech_331', 'service_type': 'Tire Replacement', 'rating': 3.5}, {'mechanic_id': 'mech_401', 'service_type': 'Tire Replacement', 'rating': 4.4}, {'mechanic_id': 'mech_373', 'service_type': 'Tire Replacement', 'rating': 3.5}, {'mechanic_id': 'mech_451', 'service_type': 'Engine Repair', 'rating': 3.2}, {'mechanic_id': 'mech_214', 'service_type': 'Engine Repair', 'rating': 4.9}, {'mechanic_id': 'mech_93', 'service_type': 'Brake Repair', 'rating': 3.7}, {'mechanic_id': 'mech_81', 'service_type': 'Transmission Repair', 'rating': 3.6}, {'mechanic_id': 'mech_228', 'service_type': 'Battery Change', 'rating': 3.2}]",0.3956255495195231,0.19508531733425816
user_1457,Michelle Atkinson,Male,Bike,"['mech_453', 'mech_166']","[{'mechanic_id': 'mech_125', 'service_type': 'AC Service', 'rating': 4.6}]",0.832905454134437,0.3122964117643825
user_1458,Anthony Leonard,Male,Car,"['mech_327', 'mech_176']","[{'mechanic_id': 'mech_269', 'service_type': 'Oil Change', 'rating': 3.5}, {'mechanic_id': 'mech_23', 'service_type': 'Wheel Alignment', 'rating': 3.5}, {'mechanic_id': 'mech_114', 'service_type': 'Engine Repair', 'rating': 3.8}, {'mechanic_id': 'mech_145', 'service_type': 'General Service', 'rating': 3.5}, {'mechanic_id': 'mech_200', 'service_type': 'Oil Change', 'rating': 3.4}, {'mechanic_id': 'mech_193', 'service_type': 'General Service', 'rating': 3.3}]",0.24531101679741774,0.025849684008945495
user_1459,Douglas Li,Other,Bike,"['mech_105', 'mech_426', 'mech_492']","[{'mechanic_id': 'mech_157', 'service_type': 'Brake Repair', 'rating': 4.7}, {'mechanic_id': 'mech_96', 'service_type': 'Transmission Repair', 'rating': 4.4}]",0.26480924483139034,0.9438348852321905
user_1460,Jennifer Nguyen,Other,Electric Vehicle,"['mech_262', 'mech_342', 'mech_266', 'mech_82', 'mech_470']","[{'mechanic_id': 'mech_452', 'service_type': 'Brake Repair', 'rating': 4.7}, {'mechanic_id': 'mech_358', 'service_type': 'Tire Replacement', 'rating': 4.1}]",0.7027684280965891,0.17425387040889984
user_1461,Alejandro Smith,Female,Car,['mech_349'],"[{'mechanic_id': 'mech_26', 'service_type': 'Suspension Fix', 'rating': 3.4}, {'mechanic_id': 'mech_457', 'service_type': 'AC Service', 'rating': 4.4}, {'mechanic_id': 'mech_163', 'service_type': 'Brake Repair', 'rating': 4.1}, {'mechanic_id': 'mech_154', 'service_type': 'Suspension Fix', 'rating': 3.6}, {'mechanic_id': 'mech_497', 'service_type': 'Tire Replacement', 'rating': 3.1}]",0.6431927596957996,0.7915804755398952
user_1462,Mark Barnett,Female,Electric Vehicle,"['mech_225', 'mech_239', 'mech_406', 'mech_369', 'mech_347']","[{'mechanic_id': 'mech_492', 'service_type': 'Wheel Alignment', 'rating': 3.7}, {'mechanic_id': 'mech_25', 'service_type': 'Battery Change', 'rating': 3.4}, {'mechanic_id': 'mech_483', 'service_type': 'General Service', 'rating': 3.2}, {'mechanic_id': 'mech_488', 'service_type': 'Wheel Alignment', 'rating': 3.0}, {'mechanic_id': 'mech_467', 'service_type': 'Engine Repair', 'rating': 3.9}, {'mechanic_id': 'mech_271', 'service_type': 'Engine Repair', 'rating': 3.6}]",0.6887093305539356,0.6618843202102704
user_1463,Janet Ruiz,Male,Bike,"['mech_269', 'mech_456', 'mech_372', 'mech_317']","[{'mechanic_id': 'mech_167', 'service_type': 'Brake Repair', 'rating': 4.3}, {'mechanic_id': 'mech_8', 'service_type': 'Battery Change', 'rating': 4.2}, {'mechanic_id': 'mech_1', 'service_type': 'Oil Change', 'rating': 4.2}, {'mechanic_id': 'mech_2', 'service_type': 'Transmission Repair', 'rating': 3.7}, {'mechanic_id': 'mech_333', 'service_type': 'Tire Replacement', 'rating': 4.7}, {'mechanic_id': 'mech_332', 'service_type': 'Brake Repair', 'rating': 4.8}]",0.2473445516170747,0.8721391091018331
user_1464,Tina Brown,Other,Car,"['mech_215', 'mech_444']","[{'mechanic_id': 'mech_74', 'service_type': 'Oil Change', 'rating': 4.1}, {'mechanic_id': 'mech_485', 'service_type': 'Engine Repair', 'rating': 4.8}, {'mechanic_id': 'mech_371', 'service_type': 'Oil Change', 'rating': 4.6}, {'mechanic_id': 'mech_128', 'service_type': 'AC Service', 'rating': 3.8}, {'mechanic_id': 'mech_488', 'service_type': 'Wheel Alignment', 'rating': 4.5}, {'mechanic_id': 'mech_98', 'service_type': 'AC Service', 'rating': 4.7}, {'mechanic_id': 'mech_397', 'service_type': 'Oil Change', 'rating': 3.6}, {'mechanic_id': 'mech_373', 'service_type': 'AC Service', 'rating': 3.3}]",0.42052429789034473,0.9438466914363506
user_1465,Kathleen Olson,Female,Truck,"['mech_267', 'mech_347', 'mech_25', 'mech_40', 'mech_242']","[{'mechanic_id': 'mech_426', 'service_type': 'Tire Replacement', 'rating': 3.6}, {'mechanic_id': 'mech_402', 'service_type': 'Tire Replacement', 'rating': 4.4}, {'mechanic_id': 'mech_495', 'service_type': 'Wheel Alignment', 'rating': 3.6}, {'mechanic_id': 'mech_103', 'service_type': 'General Service', 'rating': 5.0}]",0.8215844767173763,0.4774040758418545
user_1466,Justin Avila,Male,Electric Vehicle,"['mech_477', 'mech_351', 'mech_189', 'mech_32', 'mech_328']","[{'mechanic_id': 'mech_280', 'service_type': 'Tire Replacement', 'rating': 5.0}]",0.24515807657413857,0.14730730999140107
user_1467,Valerie Harper,Female,Electric Vehicle,"['mech_446', 'mech_115']","[{'mechanic_id': 'mech_139', 'service_type': 'AC Service', 'rating': 4.1}, {'mechanic_id': 'mech_238', 'service_type': 'Brake Repair', 'rating': 3.6}, {'mechanic_id': 'mech_80', 'service_type': 'Tire Replacement', 'rating': 4.6}, {'mechanic_id': 'mech_206', 'service_type': 'Battery Change', 'rating': 3.2}, {'mechanic_id': 'mech_446', 'service_type': 'Transmission Repair', 'rating': 4.6}, {'mechanic_id': 'mech_63', 'service_type': 'Transmission Repair', 'rating': 3.3}, {'mechanic_id': 'mech_355', 'service_type': 'Engine Repair', 'rating': 4.7}]",0.7641066600515929,0.19734690579899716
user_1468,Linda Hill,Female,Truck,"['mech_7', 'mech_71', 'mech_227', 'mech_138', 'mech_147']","[{'mechanic_id': 'mech_112', 'service_type': 'Tire Replacement', 'rating': 4.9}, {'mechanic_id': 'mech_242', 'service_type': 'Transmission Repair', 'rating': 3.6}, {'mechanic_id': 'mech_338', 'service_type': 'Battery Change', 'rating': 3.2}, {'mechanic_id': 'mech_80', 'service_type': 'Transmission Repair', 'rating': 3.1}, {'mechanic_id': 'mech_276', 'service_type': 'General Service', 'rating': 4.5}, {'mechanic_id': 'mech_494', 'service_type': 'Engine Repair', 'rating': 5.0}, {'mechanic_id': 'mech_223', 'service_type': 'Engine Repair', 'rating': 3.9}, {'mechanic_id': 'mech_171', 'service_type': 'Transmission Repair', 'rating': 4.2}]",0.2655911504725741,0.7248916305518556
user_1469,Patricia Williams,Male,Electric Vehicle,"['mech_495', 'mech_369', 'mech_133', 'mech_210', 'mech_315']","[{'mechanic_id': 'mech_8', 'service_type': 'General Service', 'rating': 4.3}, {'mechanic_id': 'mech_279', 'service_type': 'Suspension Fix', 'rating': 4.9}, {'mechanic_id': 'mech_482', 'service_type': 'Brake Repair', 'rating': 4.8}, {'mechanic_id': 'mech_223', 'service_type': 'General Service', 'rating': 4.2}, {'mechanic_id': 'mech_193', 'service_type': 'Wheel Alignment', 'rating': 4.5}, {'mechanic_id': 'mech_328', 'service_type': 'Transmission Repair', 'rating': 3.6}, {'mechanic_id': 'mech_56', 'service_type': 'Tire Replacement', 'rating': 3.1}, {'mechanic_id': 'mech_195', 'service_type': 'Suspension Fix', 'rating': 3.5}, {'mechanic_id': 'mech_150', 'service_type': 'Wheel Alignment', 'rating': 4.2}, {'mechanic_id': 'mech_257', 'service_type': 'General Service', 'rating': 3.6}]",0.4930642759045627,0.6988583500629577
user_1470,Phillip Johnson,Other,Bike,"['mech_329', 'mech_317', 'mech_453', 'mech_87']","[{'mechanic_id': 'mech_285', 'service_type': 'Oil Change', 'rating': 3.1}, {'mechanic_id': 'mech_423', 'service_type': 'General Service', 'rating': 4.0}]",0.08395277958102954,0.5614465401568518
user_1471,Brittney Edwards,Female,Electric Vehicle,['mech_96'],"[{'mechanic_id': 'mech_343', 'service_type': 'Tire Replacement', 'rating': 3.6}, {'mechanic_id': 'mech_446', 'service_type': 'AC Service', 'rating': 4.2}, {'mechanic_id': 'mech_35', 'service_type': 'Wheel Alignment', 'rating': 4.0}, {'mechanic_id': 'mech_236', 'service_type': 'Transmission Repair', 'rating': 4.4}, {'mechanic_id': 'mech_451', 'service_type': 'Oil Change', 'rating': 4.3}, {'mechanic_id': 'mech_188', 'service_type': 'AC Service', 'rating': 4.4}]",0.7319880128473786,0.09560133850338293
user_1472,Brooke Smith,Male,Truck,"['mech_416', 'mech_444', 'mech_300', 'mech_345']","[{'mechanic_id': 'mech_305', 'service_type': 'Brake Repair', 'rating': 4.2}]",0.363754567451239,0.8196475247742683
user_1473,Richard Hogan,Female,Bike,"['mech_492', 'mech_223', 'mech_442', 'mech_145']","[{'mechanic_id': 'mech_111', 'service_type': 'AC Service', 'rating': 3.6}, {'mechanic_id': 'mech_43', 'service_type': 'Brake Repair', 'rating': 3.1}, {'mechanic_id': 'mech_240', 'service_type': 'Tire Replacement', 'rating': 3.3}, {'mechanic_id': 'mech_311', 'service_type': 'Tire Replacement', 'rating': 3.4}]",0.7536379067694798,0.909234602783763
user_1474,Gregory Perez,Male,Electric Vehicle,"['mech_57', 'mech_319']","[{'mechanic_id': 'mech_290', 'service_type': 'Brake Repair', 'rating': 3.6}, {'mechanic_id': 'mech_348', 'service_type': 'Transmission Repair', 'rating': 4.4}, {'mechanic_id': 'mech_254', 'service_type': 'Suspension Fix', 'rating': 4.2}, {'mechanic_id': 'mech_281', 'service_type': 'Suspension Fix', 'rating': 3.1}, {'mechanic_id': 'mech_83', 'service_type': 'Wheel Alignment', 'rating': 4.1}, {'mechanic_id': 'mech_439', 'service_type': 'General Service', 'rating': 4.6}, {'mechanic_id': 'mech_275', 'service_type': 'Tire Replacement', 'rating': 5.0}, {'mechanic_id': 'mech_350', 'service_type': 'Transmission Repair', 'rating': 3.1}]",0.6179390179617235,0.961122669963066
user_1475,Crystal Gray,Male,Electric Vehicle,"['mech_266', 'mech_214', 'mech_334']","[{'mechanic_id': 'mech_66', 'service_type': 'Wheel Alignment', 'rating': 3.8}, {'mechanic_id': 'mech_251', 'service_type': 'AC Service', 'rating': 3.9}, {'mechanic_id': 'mech_95', 'service_type': 'Engine Repair', 'rating': 4.6}]",0.4724327498132004,0.5253411667831447
user_1476,Matthew Clark PhD,Female,Bike,"['mech_12', 'mech_109']","[{'mechanic_id': 'mech_285', 'service_type': 'Battery Change', 'rating': 5.0}, {'mechanic_id': 'mech_460', 'service_type': 'Battery Change', 'rating': 4.7}, {'mechanic_id': 'mech_64', 'service_type': 'Wheel Alignment', 'rating': 3.9}, {'mechanic_id': 'mech_450', 'service_type': 'Transmission Repair', 'rating': 4.6}, {'mechanic_id': 'mech_480', 'service_type': 'Battery Change', 'rating': 4.0}, {'mechanic_id': 'mech_49', 'service_type': 'Suspension Fix', 'rating': 3.9}, {'mechanic_id': 'mech_210', 'service_type': 'Battery Change', 'rating': 4.1}, {'mechanic_id': 'mech_479', 'service_type': 'Oil Change', 'rating': 4.5}, {'mechanic_id': 'mech_442', 'service_type': 'General Service', 'rating': 4.3}]",0.960513415028152,0.7487512687917492
user_1477,Zachary Cowan,Male,Electric Vehicle,"['mech_79', 'mech_138', 'mech_255', 'mech_133', 'mech_146']","[{'mechanic_id': 'mech_182', 'service_type': 'General Service', 'rating': 4.8}, {'mechanic_id': 'mech_169', 'service_type': 'Brake Repair', 'rating': 4.8}, {'mechanic_id': 'mech_156', 'service_type': 'Suspension Fix', 'rating': 4.6}, {'mechanic_id': 'mech_376', 'service_type': 'Battery Change', 'rating': 4.0}, {'mechanic_id': 'mech_49', 'service_type': 'Tire Replacement', 'rating': 3.7}, {'mechanic_id': 'mech_237', 'service_type': 'Tire Replacement', 'rating': 4.6}, {'mechanic_id': 'mech_179', 'service_type': 'Battery Change', 'rating': 4.5}, {'mechanic_id': 'mech_462', 'service_type': 'Oil Change', 'rating': 4.4}, {'mechanic_id': 'mech_144', 'service_type': 'Tire Replacement', 'rating': 4.5}, {'mechanic_id': 'mech_446', 'service_type': 'Oil Change', 'rating': 3.5}]",0.1860687360775879,0.6473048587032482
user_1478,Walter Gomez,Male,Truck,['mech_320'],"[{'mechanic_id': 'mech_56', 'service_type': 'Battery Change', 'rating': 3.1}, {'mechanic_id': 'mech_140', 'service_type': 'Engine Repair', 'rating': 3.6}, {'mechanic_id': 'mech_136', 'service_type': 'Battery Change', 'rating': 4.0}, {'mechanic_id': 'mech_216', 'service_type': 'Transmission Repair', 'rating': 4.2}, {'mechanic_id': 'mech_405', 'service_type': 'Wheel Alignment', 'rating': 4.5}, {'mechanic_id': 'mech_357', 'service_type': 'Suspension Fix', 'rating': 3.8}]",0.15629810640198327,0.8455506368596701
user_1479,Ashley Young,Other,Truck,"['mech_48', 'mech_71', 'mech_401', 'mech_433', 'mech_277']","[{'mechanic_id': 'mech_487', 'service_type': 'Oil Change', 'rating': 5.0}]",0.2328319347988521,0.48131663189005813
user_1480,Mitchell Blake,Male,Electric Vehicle,"['mech_138', 'mech_4', 'mech_327']","[{'mechanic_id': 'mech_441', 'service_type': 'Tire Replacement', 'rating': 3.3}, {'mechanic_id': 'mech_144', 'service_type': 'General Service', 'rating': 3.8}]",0.9013967673498127,0.8875938305579583
user_1481,Juan Gentry,Other,Bike,"['mech_207', 'mech_231', 'mech_377', 'mech_349']","[{'mechanic_id': 'mech_160', 'service_type': 'General Service', 'rating': 3.1}, {'mechanic_id': 'mech_459', 'service_type': 'Brake Repair', 'rating': 4.4}, {'mechanic_id': 'mech_273', 'service_type': 'AC Service', 'rating': 3.2}, {'mechanic_id': 'mech_159', 'service_type': 'Battery Change', 'rating': 4.0}, {'mechanic_id': 'mech_275', 'service_type': 'Battery Change', 'rating': 4.9}]",0.8839382757665262,0.8435899064958639
user_1482,Christopher Mason,Male,Car,['mech_228'],"[{'mechanic_id': 'mech_140', 'service_type': 'Tire Replacement', 'rating': 4.4}, {'mechanic_id': 'mech_439', 'service_type': 'Engine Repair', 'rating': 3.4}]",0.11840223978906428,0.38843952497037204
user_1483,Mark Martinez,Male,Bike,"['mech_110', 'mech_184', 'mech_45', 'mech_140']","[{'mechanic_id': 'mech_219', 'service_type': 'AC Service', 'rating': 3.9}, {'mechanic_id': 'mech_255', 'service_type': 'Battery Change', 'rating': 4.9}, {'mechanic_id': 'mech_199', 'service_type': 'Battery Change', 'rating': 3.2}, {'mechanic_id': 'mech_420', 'service_type': 'General Service', 'rating': 3.6}, {'mechanic_id': 'mech_320', 'service_type': 'Brake Repair', 'rating': 3.9}, {'mechanic_id': 'mech_115', 'service_type': 'Brake Repair', 'rating': 3.0}, {'mechanic_id': 'mech_253', 'service_type': 'Battery Change', 'rating': 3.7}]",0.2315805056729916,0.5369449645788871
user_1484,Dawn Gutierrez,Male,Truck,"['mech_265', 'mech_228', 'mech_181', 'mech_478', 'mech_395']","[{'mechanic_id': 'mech_61', 'service_type': 'Wheel Alignment', 'rating': 4.1}, {'mechanic_id': 'mech_152', 'service_type': 'General Service', 'rating': 4.8}]",0.6852095101011559,0.9725611809005636
user_1485,Aaron Perez,Female,Electric Vehicle,"['mech_179', 'mech_176', 'mech_55']","[{'mechanic_id': 'mech_291', 'service_type': 'General Service', 'rating': 4.4}, {'mechanic_id': 'mech_435', 'service_type': 'Tire Replacement', 'rating': 3.4}, {'mechanic_id': 'mech_130', 'service_type': 'Brake Repair', 'rating': 3.2}, {'mechanic_id': 'mech_461', 'service_type': 'Engine Repair', 'rating': 3.3}, {'mechanic_id': 'mech_493', 'service_type': 'Engine Repair', 'rating': 3.7}]",0.5364595888718728,0.9359372350170023
user_1486,Thomas Tucker,Other,Bike,"['mech_115', 'mech_41', 'mech_267', 'mech_327', 'mech_260']","[{'mechanic_id': 'mech_458', 'service_type': 'General Service', 'rating': 3.6}, {'mechanic_id': 'mech_67', 'service_type': 'Tire Replacement', 'rating': 4.1}, {'mechanic_id': 'mech_0', 'service_type': 'AC Service', 'rating': 4.7}, {'mechanic_id': 'mech_445', 'service_type': 'AC Service', 'rating': 3.3}, {'mechanic_id': 'mech_210', 'service_type': 'Brake Repair', 'rating': 3.1}, {'mechanic_id': 'mech_212', 'service_type': 'AC Service', 'rating': 4.1}, {'mechanic_id': 'mech_110', 'service_type': 'Engine Repair', 'rating': 3.9}, {'mechanic_id': 'mech_488', 'service_type': 'Wheel Alignment', 'rating': 4.9}]",0.04507745537076202,0.1801715801653767
user_1487,Amber Hunt,Other,Truck,"['mech_337', 'mech_402', 'mech_55', 'mech_236', 'mech_49']","[{'mechanic_id': 'mech_74', 'service_type': 'Tire Replacement', 'rating': 4.0}, {'mechanic_id': 'mech_402', 'service_type': 'Suspension Fix', 'rating': 3.5}, {'mechanic_id': 'mech_393', 'service_type': 'Oil Change', 'rating': 4.1}, {'mechanic_id': 'mech_321', 'service_type': 'AC Service', 'rating': 3.7}, {'mechanic_id': 'mech_332', 'service_type': 'General Service', 'rating': 3.7}]",0.755621728514599,0.13393318188708125
user_1488,Christina Norton,Other,Electric Vehicle,"['mech_78', 'mech_51', 'mech_277', 'mech_410']","[{'mechanic_id': 'mech_31', 'service_type': 'Engine Repair', 'rating': 3.4}, {'mechanic_id': 'mech_103', 'service_type': 'Transmission Repair', 'rating': 3.4}, {'mechanic_id': 'mech_489', 'service_type': 'AC Service', 'rating': 4.8}, {'mechanic_id': 'mech_372', 'service_type': 'Tire Replacement', 'rating': 3.5}, {'mechanic_id': 'mech_439', 'service_type': 'Suspension Fix', 'rating': 3.5}, {'mechanic_id': 'mech_293', 'service_type': 'Battery Change', 'rating': 4.9}, {'mechanic_id': 'mech_155', 'service_type': 'Battery Change', 'rating': 4.0}, {'mechanic_id': 'mech_292', 'service_type': 'Battery Change', 'rating': 4.8}, {'mechanic_id': 'mech_368', 'service_type': 'Wheel Alignment', 'rating': 3.2}, {'mechanic_id': 'mech_410', 'service_type': 'Brake Repair', 'rating': 4.2}]",0.47888254610962644,0.42225589547307063
user_1489,David Bowers,Male,Car,"['mech_104', 'mech_499']","[{'mechanic_id': 'mech_430', 'service_type': 'Wheel Alignment', 'rating': 3.5}, {'mechanic_id': 'mech_225', 'service_type': 'Tire Replacement', 'rating': 4.7}, {'mechanic_id': 'mech_493', 'service_type': 'Transmission Repair', 'rating': 4.4}, {'mechanic_id': 'mech_400', 'service_type': 'Brake Repair', 'rating': 3.5}, {'mechanic_id': 'mech_363', 'service_type': 'Suspension Fix', 'rating': 4.6}, {'mechanic_id': 'mech_321', 'service_type': 'General Service', 'rating': 3.8}, {'mechanic_id': 'mech_108', 'service_type': 'Battery Change', 'rating': 4.5}, {'mechanic_id': 'mech_195', 'service_type': 'Engine Repair', 'rating': 4.2}, {'mechanic_id': 'mech_172', 'service_type': 'Suspension Fix', 'rating': 4.7}, {'mechanic_id': 'mech_90', 'service_type': 'Wheel Alignment', 'rating': 4.9}]",0.3426878268984739,0.27142643459137794
user_1490,Kyle Gates,Other,Bike,"['mech_268', 'mech_283', 'mech_10', 'mech_14', 'mech_267']","[{'mechanic_id': 'mech_168', 'service_type': 'Oil Change', 'rating': 3.5}, {'mechanic_id': 'mech_82', 'service_type': 'Battery Change', 'rating': 4.5}, {'mechanic_id': 'mech_67', 'service_type': 'Wheel Alignment', 'rating': 4.0}, {'mechanic_id': 'mech_213', 'service_type': 'AC Service', 'rating': 3.8}, {'mechanic_id': 'mech_267', 'service_type': 'AC Service', 'rating': 3.2}, {'mechanic_id': 'mech_70', 'service_type': 'Battery Change', 'rating': 3.8}, {'mechanic_id': 'mech_456', 'service_type': 'Brake Repair', 'rating': 3.6}, {'mechanic_id': 'mech_120', 'service_type': 'Transmission Repair', 'rating': 4.8}]",0.5388688225003171,0.05763708828989689
user_1491,Michelle Smith,Other,Electric Vehicle,['mech_237'],"[{'mechanic_id': 'mech_254', 'service_type': 'Suspension Fix', 'rating': 4.6}, {'mechanic_id': 'mech_402', 'service_type': 'Battery Change', 'rating': 3.4}, {'mechanic_id': 'mech_136', 'service_type': 'Engine Repair', 'rating': 4.9}, {'mechanic_id': 'mech_196', 'service_type': 'Transmission Repair', 'rating': 4.7}, {'mechanic_id': 'mech_328', 'service_type': 'Oil Change', 'rating': 5.0}, {'mechanic_id': 'mech_257', 'service_type': 'Transmission Repair', 'rating': 4.1}, {'mechanic_id': 'mech_201', 'service_type': 'AC Service', 'rating': 4.8}, {'mechanic_id': 'mech_84', 'service_type': 'Battery Change', 'rating': 3.8}]",0.12714143819824564,0.27281656510496255
user_1492,April Green,Other,Truck,"['mech_21', 'mech_177', 'mech_37']","[{'mechanic_id': 'mech_51', 'service_type': 'Tire Replacement', 'rating': 4.1}, {'mechanic_id': 'mech_18', 'service_type': 'Engine Repair', 'rating': 4.5}, {'mechanic_id': 'mech_0', 'service_type': 'Brake Repair', 'rating': 3.1}, {'mechanic_id': 'mech_144', 'service_type': 'Suspension Fix', 'rating': 3.4}, {'mechanic_id': 'mech_284', 'service_type': 'Suspension Fix', 'rating': 4.1}, {'mechanic_id': 'mech_421', 'service_type': 'Suspension Fix', 'rating': 3.1}, {'mechanic_id': 'mech_457', 'service_type': 'AC Service', 'rating': 3.3}, {'mechanic_id': 'mech_377', 'service_type': 'Transmission Repair', 'rating': 4.4}]",0.7589227966955305,0.6655549491257648
user_1493,Michael Moon,Other,Electric Vehicle,"['mech_314', 'mech_161', 'mech_212']","[{'mechanic_id': 'mech_491', 'service_type': 'Wheel Alignment', 'rating': 3.2}, {'mechanic_id': 'mech_72', 'service_type': 'General Service', 'rating': 4.4}, {'mechanic_id': 'mech_273', 'service_type': 'Oil Change', 'rating': 4.7}]",0.24593958211009426,0.5426474612408825
user_1494,Patricia James,Female,Truck,"['mech_26', 'mech_498']","[{'mechanic_id': 'mech_190', 'service_type': 'General Service', 'rating': 3.4}, {'mechanic_id': 'mech_277', 'service_type': 'Oil Change', 'rating': 3.8}, {'mechanic_id': 'mech_83', 'service_type': 'Transmission Repair', 'rating': 3.7}, {'mechanic_id': 'mech_187', 'service_type': 'Oil Change', 'rating': 4.9}, {'mechanic_id': 'mech_422', 'service_type': 'General Service', 'rating': 5.0}, {'mechanic_id': 'mech_313', 'service_type': 'Suspension Fix', 'rating': 4.0}, {'mechanic_id': 'mech_208', 'service_type': 'Suspension Fix', 'rating': 3.7}, {'mechanic_id': 'mech_323', 'service_type': 'Tire Replacement', 'rating': 4.1}]",0.9484939539098778,0.749772905661926
