user_id,name,gender,location,vehicle_type,preferred_mechanics,past_service_history
user_1598,Austin George,Female,"{'lat': 20.66653, 'long': 73.871631}",Car,"['mech_443', 'mech_85', 'mech_339']","[{'mechanic_id': 'mech_359', 'service_type': 'Suspension Fix', 'rating': 4.8}, {'mechanic_id': 'mech_283', 'service_type': 'Transmission Repair', 'rating': 4.1}, {'mechanic_id': 'mech_416', 'service_type': 'General Service', 'rating': 3.9}]"
user_1599,Terry Clark,Other,"{'lat': 29.177481, 'long': 76.868384}",Truck,"['mech_294', 'mech_359', 'mech_340', 'mech_78']","[{'mechanic_id': 'mech_3', 'service_type': 'Oil Change', 'rating': 3.4}, {'mechanic_id': 'mech_90', 'service_type': 'Battery Change', 'rating': 4.9}, {'mechanic_id': 'mech_424', 'service_type': 'Oil Change', 'rating': 3.8}, {'mechanic_id': 'mech_446', 'service_type': 'General Service', 'rating': 3.5}, {'mechanic_id': 'mech_439', 'service_type': 'AC Service', 'rating': 3.3}, {'mechanic_id': 'mech_110', 'service_type': 'Wheel Alignment', 'rating': 3.1}, {'mechanic_id': 'mech_471', 'service_type': 'Battery Change', 'rating': 4.8}, {'mechanic_id': 'mech_411', 'service_type': 'Tire Replacement', 'rating': 4.2}, {'mechanic_id': 'mech_196', 'service_type': 'General Service', 'rating': 4.1}]"
user_1600,Thomas Deleon,Male,"{'lat': 29.122713, 'long': 75.023872}",Electric Vehicle,"['mech_176', 'mech_357', 'mech_138', 'mech_498']","[{'mechanic_id': 'mech_136', 'service_type': 'Transmission Repair', 'rating': 4.7}, {'mechanic_id': 'mech_468', 'service_type': 'Tire Replacement', 'rating': 3.0}, {'mechanic_id': 'mech_430', 'service_type': 'General Service', 'rating': 3.5}]"
user_1601,Robert Mays,Male,"{'lat': 28.817458, 'long': 76.101691}",Electric Vehicle,"['mech_369', 'mech_152']","[{'mechanic_id': 'mech_347', 'service_type': 'Wheel Alignment', 'rating': 3.4}, {'mechanic_id': 'mech_247', 'service_type': 'AC Service', 'rating': 3.4}, {'mechanic_id': 'mech_148', 'service_type': 'Battery Change', 'rating': 3.5}, {'mechanic_id': 'mech_343', 'service_type': 'Tire Replacement', 'rating': 5.0}, {'mechanic_id': 'mech_144', 'service_type': 'Engine Repair', 'rating': 3.3}, {'mechanic_id': 'mech_248', 'service_type': 'Wheel Alignment', 'rating': 4.7}, {'mechanic_id': 'mech_42', 'service_type': 'General Service', 'rating': 4.8}, {'mechanic_id': 'mech_370', 'service_type': 'Oil Change', 'rating': 3.9}, {'mechanic_id': 'mech_245', 'service_type': 'Brake Repair', 'rating': 3.1}, {'mechanic_id': 'mech_110', 'service_type': 'Wheel Alignment', 'rating': 4.9}]"
user_1602,Kristina Mayer,Female,"{'lat': 28.231639, 'long': 77.685296}",Car,['mech_208'],"[{'mechanic_id': 'mech_213', 'service_type': 'Brake Repair', 'rating': 3.8}, {'mechanic_id': 'mech_231', 'service_type': 'General Service', 'rating': 4.3}, {'mechanic_id': 'mech_344', 'service_type': 'Wheel Alignment', 'rating': 3.2}, {'mechanic_id': 'mech_313', 'service_type': 'General Service', 'rating': 4.7}, {'mechanic_id': 'mech_193', 'service_type': 'Tire Replacement', 'rating': 4.1}, {'mechanic_id': 'mech_276', 'service_type': 'Battery Change', 'rating': 3.5}, {'mechanic_id': 'mech_0', 'service_type': 'Battery Change', 'rating': 4.1}, {'mechanic_id': 'mech_180', 'service_type': 'Brake Repair', 'rating': 4.4}, {'mechanic_id': 'mech_427', 'service_type': 'Transmission Repair', 'rating': 4.6}]"
user_1603,Michael Aguilar,Male,"{'lat': 21.308787, 'long': 71.175977}",Car,"['mech_254', 'mech_481', 'mech_341']","[{'mechanic_id': 'mech_97', 'service_type': 'Brake Repair', 'rating': 3.4}]"
user_1604,Rebecca Graham,Male,"{'lat': 25.369498, 'long': 70.737838}",Truck,"['mech_89', 'mech_63', 'mech_24']","[{'mechanic_id': 'mech_46', 'service_type': 'Tire Replacement', 'rating': 4.4}]"
user_1605,James Munoz,Male,"{'lat': 25.542618, 'long': 72.658271}",Car,['mech_379'],"[{'mechanic_id': 'mech_66', 'service_type': 'Oil Change', 'rating': 3.4}, {'mechanic_id': 'mech_131', 'service_type': 'AC Service', 'rating': 4.6}, {'mechanic_id': 'mech_52', 'service_type': 'Oil Change', 'rating': 3.6}, {'mechanic_id': 'mech_284', 'service_type': 'General Service', 'rating': 3.2}, {'mechanic_id': 'mech_472', 'service_type': 'AC Service', 'rating': 4.7}, {'mechanic_id': 'mech_1', 'service_type': 'Transmission Repair', 'rating': 4.2}]"
user_1606,Kyle Deleon,Other,"{'lat': 25.898068, 'long': 73.829606}",Car,"['mech_206', 'mech_50', 'mech_187', 'mech_290', 'mech_18']","[{'mechanic_id': 'mech_448', 'service_type': 'Battery Change', 'rating': 4.1}, {'mechanic_id': 'mech_395', 'service_type': 'Engine Repair', 'rating': 3.7}, {'mechanic_id': 'mech_449', 'service_type': 'Tire Replacement', 'rating': 4.8}, {'mechanic_id': 'mech_10', 'service_type': 'General Service', 'rating': 4.2}, {'mechanic_id': 'mech_398', 'service_type': 'Engine Repair', 'rating': 3.9}, {'mechanic_id': 'mech_69', 'service_type': 'Transmission Repair', 'rating': 4.5}, {'mechanic_id': 'mech_272', 'service_type': 'Tire Replacement', 'rating': 4.6}, {'mechanic_id': 'mech_443', 'service_type': 'Oil Change', 'rating': 4.5}, {'mechanic_id': 'mech_81', 'service_type': 'Oil Change', 'rating': 4.7}]"
user_1607,Dustin Brown,Male,"{'lat': 23.38889, 'long': 72.296212}",Car,"['mech_9', 'mech_15', 'mech_100']","[{'mechanic_id': 'mech_37', 'service_type': 'AC Service', 'rating': 3.6}, {'mechanic_id': 'mech_278', 'service_type': 'Suspension Fix', 'rating': 4.4}, {'mechanic_id': 'mech_434', 'service_type': 'Brake Repair', 'rating': 4.1}, {'mechanic_id': 'mech_126', 'service_type': 'Suspension Fix', 'rating': 3.4}, {'mechanic_id': 'mech_184', 'service_type': 'Wheel Alignment', 'rating': 4.9}, {'mechanic_id': 'mech_280', 'service_type': 'Transmission Repair', 'rating': 4.4}, {'mechanic_id': 'mech_441', 'service_type': 'AC Service', 'rating': 3.6}, {'mechanic_id': 'mech_488', 'service_type': 'Suspension Fix', 'rating': 4.6}]"
user_1608,Melanie Heath,Other,"{'lat': 25.271119, 'long': 79.356038}",Bike,"['mech_293', 'mech_457']","[{'mechanic_id': 'mech_413', 'service_type': 'General Service', 'rating': 3.8}, {'mechanic_id': 'mech_491', 'service_type': 'Tire Replacement', 'rating': 3.6}, {'mechanic_id': 'mech_379', 'service_type': 'Suspension Fix', 'rating': 3.3}, {'mechanic_id': 'mech_75', 'service_type': 'Tire Replacement', 'rating': 4.0}, {'mechanic_id': 'mech_244', 'service_type': 'Oil Change', 'rating': 3.7}, {'mechanic_id': 'mech_222', 'service_type': 'Battery Change', 'rating': 3.7}, {'mechanic_id': 'mech_175', 'service_type': 'AC Service', 'rating': 3.9}, {'mechanic_id': 'mech_339', 'service_type': 'Brake Repair', 'rating': 4.4}]"
user_1609,Barbara Flynn,Other,"{'lat': 26.329788, 'long': 78.712324}",Car,"['mech_348', 'mech_187', 'mech_462', 'mech_255', 'mech_39']","[{'mechanic_id': 'mech_455', 'service_type': 'Suspension Fix', 'rating': 3.9}, {'mechanic_id': 'mech_249', 'service_type': 'Tire Replacement', 'rating': 4.6}, {'mechanic_id': 'mech_87', 'service_type': 'Brake Repair', 'rating': 4.6}, {'mechanic_id': 'mech_25', 'service_type': 'Suspension Fix', 'rating': 3.1}, {'mechanic_id': 'mech_488', 'service_type': 'Wheel Alignment', 'rating': 4.5}, {'mechanic_id': 'mech_124', 'service_type': 'Suspension Fix', 'rating': 5.0}]"
user_1610,Cody Anderson,Male,"{'lat': 28.871092, 'long': 76.99727}",Bike,"['mech_268', 'mech_174', 'mech_308', 'mech_141', 'mech_476']","[{'mechanic_id': 'mech_240', 'service_type': 'Battery Change', 'rating': 3.1}]"
user_1611,Steven Hill,Male,"{'lat': 25.435147, 'long': 73.034778}",Truck,['mech_52'],"[{'mechanic_id': 'mech_97', 'service_type': 'Oil Change', 'rating': 4.5}, {'mechanic_id': 'mech_58', 'service_type': 'AC Service', 'rating': 3.3}, {'mechanic_id': 'mech_417', 'service_type': 'Wheel Alignment', 'rating': 4.6}, {'mechanic_id': 'mech_157', 'service_type': 'General Service', 'rating': 4.1}, {'mechanic_id': 'mech_432', 'service_type': 'Tire Replacement', 'rating': 4.4}]"
user_1612,Julia Foster,Other,"{'lat': 24.857126, 'long': 76.084393}",Electric Vehicle,"['mech_238', 'mech_268', 'mech_379', 'mech_208', 'mech_200']","[{'mechanic_id': 'mech_225', 'service_type': 'AC Service', 'rating': 3.5}, {'mechanic_id': 'mech_8', 'service_type': 'AC Service', 'rating': 4.3}, {'mechanic_id': 'mech_425', 'service_type': 'Oil Change', 'rating': 4.4}, {'mechanic_id': 'mech_385', 'service_type': 'Wheel Alignment', 'rating': 4.0}, {'mechanic_id': 'mech_92', 'service_type': 'Brake Repair', 'rating': 3.4}, {'mechanic_id': 'mech_165', 'service_type': 'AC Service', 'rating': 4.7}, {'mechanic_id': 'mech_475', 'service_type': 'General Service', 'rating': 4.4}, {'mechanic_id': 'mech_258', 'service_type': 'Tire Replacement', 'rating': 3.7}]"
user_1613,Maxwell Nicholson,Other,"{'lat': 25.07352, 'long': 71.977904}",Truck,"['mech_177', 'mech_322', 'mech_153', 'mech_483']","[{'mechanic_id': 'mech_33', 'service_type': 'Battery Change', 'rating': 4.8}]"
user_1614,Antonio Ellis,Male,"{'lat': 25.498245, 'long': 77.764654}",Car,"['mech_34', 'mech_59', 'mech_344', 'mech_216']","[{'mechanic_id': 'mech_78', 'service_type': 'AC Service', 'rating': 3.2}, {'mechanic_id': 'mech_370', 'service_type': 'Wheel Alignment', 'rating': 4.2}, {'mechanic_id': 'mech_92', 'service_type': 'AC Service', 'rating': 4.5}]"
user_1615,Courtney Hill,Male,"{'lat': 24.08057, 'long': 76.698978}",Truck,"['mech_10', 'mech_61', 'mech_286', 'mech_420']","[{'mechanic_id': 'mech_214', 'service_type': 'General Service', 'rating': 4.5}, {'mechanic_id': 'mech_257', 'service_type': 'Wheel Alignment', 'rating': 3.6}, {'mechanic_id': 'mech_27', 'service_type': 'Suspension Fix', 'rating': 3.2}, {'mechanic_id': 'mech_321', 'service_type': 'Battery Change', 'rating': 3.9}, {'mechanic_id': 'mech_390', 'service_type': 'Wheel Alignment', 'rating': 3.4}, {'mechanic_id': 'mech_491', 'service_type': 'Oil Change', 'rating': 3.5}, {'mechanic_id': 'mech_149', 'service_type': 'Brake Repair', 'rating': 4.1}, {'mechanic_id': 'mech_499', 'service_type': 'Tire Replacement', 'rating': 3.7}]"
user_1616,Robert Cannon,Male,"{'lat': 29.496114, 'long': 74.370423}",Bike,"['mech_399', 'mech_389', 'mech_328']","[{'mechanic_id': 'mech_88', 'service_type': 'Wheel Alignment', 'rating': 4.8}, {'mechanic_id': 'mech_273', 'service_type': 'Brake Repair', 'rating': 3.0}, {'mechanic_id': 'mech_370', 'service_type': 'Battery Change', 'rating': 3.0}, {'mechanic_id': 'mech_36', 'service_type': 'Brake Repair', 'rating': 3.1}, {'mechanic_id': 'mech_275', 'service_type': 'Wheel Alignment', 'rating': 4.7}, {'mechanic_id': 'mech_347', 'service_type': 'Transmission Repair', 'rating': 5.0}]"
user_1617,Joel Harris,Male,"{'lat': 29.453297, 'long': 79.128294}",Bike,"['mech_483', 'mech_296', 'mech_64']","[{'mechanic_id': 'mech_279', 'service_type': 'Brake Repair', 'rating': 4.0}, {'mechanic_id': 'mech_153', 'service_type': 'Suspension Fix', 'rating': 4.6}, {'mechanic_id': 'mech_375', 'service_type': 'Tire Replacement', 'rating': 3.8}, {'mechanic_id': 'mech_237', 'service_type': 'Battery Change', 'rating': 3.0}, {'mechanic_id': 'mech_471', 'service_type': 'Wheel Alignment', 'rating': 4.1}, {'mechanic_id': 'mech_400', 'service_type': 'Engine Repair', 'rating': 3.1}, {'mechanic_id': 'mech_40', 'service_type': 'Engine Repair', 'rating': 4.2}, {'mechanic_id': 'mech_336', 'service_type': 'Tire Replacement', 'rating': 3.6}, {'mechanic_id': 'mech_340', 'service_type': 'Battery Change', 'rating': 4.9}, {'mechanic_id': 'mech_335', 'service_type': 'Wheel Alignment', 'rating': 3.0}]"
user_1618,David Harris,Female,"{'lat': 22.196043, 'long': 70.119}",Bike,"['mech_184', 'mech_146', 'mech_302', 'mech_126', 'mech_112']","[{'mechanic_id': 'mech_273', 'service_type': 'General Service', 'rating': 4.1}, {'mechanic_id': 'mech_389', 'service_type': 'Suspension Fix', 'rating': 3.7}, {'mechanic_id': 'mech_288', 'service_type': 'AC Service', 'rating': 5.0}, {'mechanic_id': 'mech_388', 'service_type': 'AC Service', 'rating': 4.9}, {'mechanic_id': 'mech_269', 'service_type': 'Oil Change', 'rating': 4.1}, {'mechanic_id': 'mech_239', 'service_type': 'Engine Repair', 'rating': 3.3}]"
user_1619,George Edwards,Female,"{'lat': 28.239922, 'long': 72.883018}",Electric Vehicle,"['mech_492', 'mech_317', 'mech_339', 'mech_357', 'mech_476']","[{'mechanic_id': 'mech_329', 'service_type': 'AC Service', 'rating': 4.9}, {'mechanic_id': 'mech_432', 'service_type': 'Transmission Repair', 'rating': 4.0}, {'mechanic_id': 'mech_350', 'service_type': 'Battery Change', 'rating': 3.6}, {'mechanic_id': 'mech_108', 'service_type': 'Brake Repair', 'rating': 3.3}, {'mechanic_id': 'mech_215', 'service_type': 'Tire Replacement', 'rating': 4.3}]"
user_1620,Ann Sparks,Female,"{'lat': 25.564431, 'long': 76.383851}",Bike,['mech_94'],"[{'mechanic_id': 'mech_421', 'service_type': 'Battery Change', 'rating': 3.2}, {'mechanic_id': 'mech_265', 'service_type': 'Tire Replacement', 'rating': 4.6}, {'mechanic_id': 'mech_483', 'service_type': 'Suspension Fix', 'rating': 3.6}, {'mechanic_id': 'mech_7', 'service_type': 'Wheel Alignment', 'rating': 4.7}, {'mechanic_id': 'mech_439', 'service_type': 'Wheel Alignment', 'rating': 3.3}, {'mechanic_id': 'mech_409', 'service_type': 'Transmission Repair', 'rating': 3.2}]"
user_1621,Michael Vega,Male,"{'lat': 24.996789, 'long': 72.075717}",Truck,"['mech_311', 'mech_167', 'mech_476', 'mech_89']","[{'mechanic_id': 'mech_431', 'service_type': 'Engine Repair', 'rating': 4.9}, {'mechanic_id': 'mech_228', 'service_type': 'AC Service', 'rating': 4.2}, {'mechanic_id': 'mech_325', 'service_type': 'Engine Repair', 'rating': 4.2}, {'mechanic_id': 'mech_115', 'service_type': 'Wheel Alignment', 'rating': 4.7}, {'mechanic_id': 'mech_109', 'service_type': 'Suspension Fix', 'rating': 4.3}, {'mechanic_id': 'mech_129', 'service_type': 'Transmission Repair', 'rating': 4.7}]"
user_1622,Jessica Anderson,Female,"{'lat': 20.310206, 'long': 75.350003}",Truck,['mech_358'],"[{'mechanic_id': 'mech_472', 'service_type': 'Brake Repair', 'rating': 3.6}, {'mechanic_id': 'mech_319', 'service_type': 'Oil Change', 'rating': 4.6}, {'mechanic_id': 'mech_459', 'service_type': 'Transmission Repair', 'rating': 3.2}, {'mechanic_id': 'mech_242', 'service_type': 'Tire Replacement', 'rating': 4.4}, {'mechanic_id': 'mech_41', 'service_type': 'Brake Repair', 'rating': 4.4}, {'mechanic_id': 'mech_287', 'service_type': 'Battery Change', 'rating': 3.9}]"
user_1623,Kristi Miller,Male,"{'lat': 28.197521, 'long': 74.721377}",Bike,"['mech_13', 'mech_364', 'mech_480', 'mech_305']","[{'mechanic_id': 'mech_164', 'service_type': 'Oil Change', 'rating': 4.3}, {'mechanic_id': 'mech_327', 'service_type': 'Oil Change', 'rating': 3.0}, {'mechanic_id': 'mech_456', 'service_type': 'Brake Repair', 'rating': 4.4}, {'mechanic_id': 'mech_167', 'service_type': 'Transmission Repair', 'rating': 3.9}, {'mechanic_id': 'mech_179', 'service_type': 'Suspension Fix', 'rating': 3.2}]"
user_1624,Ashley Evans,Female,"{'lat': 22.501633, 'long': 79.575213}",Truck,"['mech_345', 'mech_8']","[{'mechanic_id': 'mech_232', 'service_type': 'Brake Repair', 'rating': 4.0}]"
user_1625,Kari Smith,Male,"{'lat': 22.51112, 'long': 71.254676}",Electric Vehicle,"['mech_389', 'mech_49', 'mech_220', 'mech_124']","[{'mechanic_id': 'mech_53', 'service_type': 'Engine Repair', 'rating': 3.3}, {'mechanic_id': 'mech_142', 'service_type': 'General Service', 'rating': 4.4}, {'mechanic_id': 'mech_395', 'service_type': 'Transmission Repair', 'rating': 3.9}]"
user_1626,Kimberly Peterson,Other,"{'lat': 21.540386, 'long': 74.680248}",Electric Vehicle,['mech_435'],"[{'mechanic_id': 'mech_143', 'service_type': 'Suspension Fix', 'rating': 5.0}]"
user_1627,Madison Oliver,Female,"{'lat': 22.009339, 'long': 72.802289}",Car,"['mech_289', 'mech_41']","[{'mechanic_id': 'mech_303', 'service_type': 'Transmission Repair', 'rating': 4.4}, {'mechanic_id': 'mech_378', 'service_type': 'General Service', 'rating': 5.0}, {'mechanic_id': 'mech_406', 'service_type': 'Oil Change', 'rating': 4.8}, {'mechanic_id': 'mech_91', 'service_type': 'Suspension Fix', 'rating': 3.2}, {'mechanic_id': 'mech_133', 'service_type': 'Suspension Fix', 'rating': 3.5}, {'mechanic_id': 'mech_481', 'service_type': 'Engine Repair', 'rating': 4.0}]"
user_1628,Lisa Roy,Other,"{'lat': 26.525805, 'long': 79.178342}",Electric Vehicle,"['mech_119', 'mech_372']","[{'mechanic_id': 'mech_83', 'service_type': 'AC Service', 'rating': 4.9}, {'mechanic_id': 'mech_239', 'service_type': 'Suspension Fix', 'rating': 4.9}, {'mechanic_id': 'mech_350', 'service_type': 'Suspension Fix', 'rating': 4.3}, {'mechanic_id': 'mech_439', 'service_type': 'Oil Change', 'rating': 5.0}, {'mechanic_id': 'mech_175', 'service_type': 'Brake Repair', 'rating': 3.6}, {'mechanic_id': 'mech_107', 'service_type': 'Suspension Fix', 'rating': 4.4}, {'mechanic_id': 'mech_218', 'service_type': 'General Service', 'rating': 4.0}, {'mechanic_id': 'mech_156', 'service_type': 'Wheel Alignment', 'rating': 3.9}, {'mechanic_id': 'mech_137', 'service_type': 'Battery Change', 'rating': 4.3}]"
user_1629,Terry Wilson,Female,"{'lat': 26.858873, 'long': 78.79894}",Car,"['mech_13', 'mech_116', 'mech_304', 'mech_488', 'mech_58']","[{'mechanic_id': 'mech_389', 'service_type': 'Oil Change', 'rating': 3.8}, {'mechanic_id': 'mech_487', 'service_type': 'Battery Change', 'rating': 4.3}, {'mechanic_id': 'mech_139', 'service_type': 'Suspension Fix', 'rating': 4.5}, {'mechanic_id': 'mech_204', 'service_type': 'Battery Change', 'rating': 4.6}, {'mechanic_id': 'mech_132', 'service_type': 'Oil Change', 'rating': 4.1}, {'mechanic_id': 'mech_140', 'service_type': 'General Service', 'rating': 4.1}, {'mechanic_id': 'mech_471', 'service_type': 'AC Service', 'rating': 4.5}, {'mechanic_id': 'mech_63', 'service_type': 'Transmission Repair', 'rating': 4.5}]"
user_1630,Brittany Davis,Other,"{'lat': 28.756766, 'long': 74.056894}",Truck,"['mech_94', 'mech_194', 'mech_279']","[{'mechanic_id': 'mech_326', 'service_type': 'Tire Replacement', 'rating': 4.6}, {'mechanic_id': 'mech_485', 'service_type': 'AC Service', 'rating': 4.3}]"
user_1631,Chad Patterson,Female,"{'lat': 22.257879, 'long': 77.615974}",Electric Vehicle,"['mech_479', 'mech_66']","[{'mechanic_id': 'mech_374', 'service_type': 'Brake Repair', 'rating': 4.8}, {'mechanic_id': 'mech_382', 'service_type': 'AC Service', 'rating': 4.7}, {'mechanic_id': 'mech_412', 'service_type': 'Oil Change', 'rating': 4.5}, {'mechanic_id': 'mech_71', 'service_type': 'AC Service', 'rating': 3.0}, {'mechanic_id': 'mech_61', 'service_type': 'General Service', 'rating': 3.2}, {'mechanic_id': 'mech_484', 'service_type': 'Engine Repair', 'rating': 3.4}, {'mechanic_id': 'mech_139', 'service_type': 'General Service', 'rating': 3.3}, {'mechanic_id': 'mech_462', 'service_type': 'Wheel Alignment', 'rating': 4.0}, {'mechanic_id': 'mech_377', 'service_type': 'Wheel Alignment', 'rating': 4.8}]"
user_1632,Nicole Acosta,Other,"{'lat': 20.103271, 'long': 75.565127}",Bike,['mech_397'],"[{'mechanic_id': 'mech_331', 'service_type': 'Engine Repair', 'rating': 5.0}, {'mechanic_id': 'mech_202', 'service_type': 'Suspension Fix', 'rating': 3.1}, {'mechanic_id': 'mech_43', 'service_type': 'Oil Change', 'rating': 4.7}, {'mechanic_id': 'mech_187', 'service_type': 'Transmission Repair', 'rating': 3.8}]"
user_1633,Sandra Herman,Female,"{'lat': 25.796038, 'long': 74.088544}",Truck,"['mech_449', 'mech_29', 'mech_243']","[{'mechanic_id': 'mech_277', 'service_type': 'Wheel Alignment', 'rating': 3.7}, {'mechanic_id': 'mech_398', 'service_type': 'AC Service', 'rating': 3.5}, {'mechanic_id': 'mech_272', 'service_type': 'General Service', 'rating': 3.4}]"
user_1634,Daniel Mclean,Male,"{'lat': 24.667109, 'long': 72.319663}",Truck,"['mech_425', 'mech_173', 'mech_170', 'mech_308', 'mech_324']","[{'mechanic_id': 'mech_455', 'service_type': 'Suspension Fix', 'rating': 4.0}, {'mechanic_id': 'mech_366', 'service_type': 'Transmission Repair', 'rating': 4.3}, {'mechanic_id': 'mech_267', 'service_type': 'Battery Change', 'rating': 4.4}, {'mechanic_id': 'mech_218', 'service_type': 'Engine Repair', 'rating': 4.1}]"
user_1635,Jeffrey Lane,Female,"{'lat': 25.549564, 'long': 74.533735}",Electric Vehicle,"['mech_422', 'mech_433', 'mech_122', 'mech_91']","[{'mechanic_id': 'mech_51', 'service_type': 'Engine Repair', 'rating': 3.4}, {'mechanic_id': 'mech_395', 'service_type': 'Suspension Fix', 'rating': 3.5}]"
user_1636,Kimberly Curtis,Female,"{'lat': 27.877815, 'long': 77.889362}",Electric Vehicle,"['mech_317', 'mech_30', 'mech_77', 'mech_456']","[{'mechanic_id': 'mech_130', 'service_type': 'AC Service', 'rating': 3.0}, {'mechanic_id': 'mech_152', 'service_type': 'Suspension Fix', 'rating': 3.2}, {'mechanic_id': 'mech_46', 'service_type': 'General Service', 'rating': 4.5}, {'mechanic_id': 'mech_175', 'service_type': 'Brake Repair', 'rating': 4.7}, {'mechanic_id': 'mech_242', 'service_type': 'Suspension Fix', 'rating': 4.9}, {'mechanic_id': 'mech_34', 'service_type': 'Battery Change', 'rating': 4.5}, {'mechanic_id': 'mech_491', 'service_type': 'Engine Repair', 'rating': 3.6}, {'mechanic_id': 'mech_415', 'service_type': 'Transmission Repair', 'rating': 4.2}]"
user_1637,Marilyn Cohen,Female,"{'lat': 21.372391, 'long': 77.494076}",Car,"['mech_211', 'mech_323', 'mech_51', 'mech_497']","[{'mechanic_id': 'mech_140', 'service_type': 'Suspension Fix', 'rating': 4.3}, {'mechanic_id': 'mech_214', 'service_type': 'Transmission Repair', 'rating': 4.5}, {'mechanic_id': 'mech_151', 'service_type': 'Tire Replacement', 'rating': 3.6}, {'mechanic_id': 'mech_312', 'service_type': 'Oil Change', 'rating': 3.5}, {'mechanic_id': 'mech_300', 'service_type': 'Oil Change', 'rating': 3.0}, {'mechanic_id': 'mech_95', 'service_type': 'Tire Replacement', 'rating': 4.2}]"
user_1638,Jonathan Brown,Male,"{'lat': 27.421199, 'long': 76.674138}",Electric Vehicle,"['mech_264', 'mech_454', 'mech_453', 'mech_48', 'mech_433']","[{'mechanic_id': 'mech_119', 'service_type': 'Wheel Alignment', 'rating': 3.5}, {'mechanic_id': 'mech_105', 'service_type': 'Brake Repair', 'rating': 4.6}, {'mechanic_id': 'mech_240', 'service_type': 'General Service', 'rating': 3.0}, {'mechanic_id': 'mech_26', 'service_type': 'Brake Repair', 'rating': 3.2}, {'mechanic_id': 'mech_420', 'service_type': 'Suspension Fix', 'rating': 4.7}, {'mechanic_id': 'mech_492', 'service_type': 'Suspension Fix', 'rating': 4.0}, {'mechanic_id': 'mech_472', 'service_type': 'Suspension Fix', 'rating': 4.1}, {'mechanic_id': 'mech_495', 'service_type': 'Engine Repair', 'rating': 4.7}, {'mechanic_id': 'mech_208', 'service_type': 'Engine Repair', 'rating': 4.0}]"
user_1639,Brittany Montgomery,Other,"{'lat': 25.865815, 'long': 73.079371}",Bike,"['mech_171', 'mech_159', 'mech_127', 'mech_279', 'mech_382']","[{'mechanic_id': 'mech_260', 'service_type': 'Brake Repair', 'rating': 4.3}, {'mechanic_id': 'mech_16', 'service_type': 'Transmission Repair', 'rating': 4.7}, {'mechanic_id': 'mech_489', 'service_type': 'AC Service', 'rating': 3.1}, {'mechanic_id': 'mech_465', 'service_type': 'Battery Change', 'rating': 5.0}, {'mechanic_id': 'mech_325', 'service_type': 'Battery Change', 'rating': 4.3}, {'mechanic_id': 'mech_434', 'service_type': 'Battery Change', 'rating': 4.5}]"
user_1640,Kimberly Colon,Female,"{'lat': 23.38586, 'long': 78.479625}",Bike,"['mech_310', 'mech_332', 'mech_287', 'mech_21', 'mech_376']","[{'mechanic_id': 'mech_21', 'service_type': 'Oil Change', 'rating': 3.1}, {'mechanic_id': 'mech_434', 'service_type': 'General Service', 'rating': 3.4}, {'mechanic_id': 'mech_26', 'service_type': 'Suspension Fix', 'rating': 4.3}, {'mechanic_id': 'mech_74', 'service_type': 'Battery Change', 'rating': 4.6}]"
user_1641,Marcia Daniel,Male,"{'lat': 29.626998, 'long': 78.25191}",Bike,"['mech_84', 'mech_372']","[{'mechanic_id': 'mech_0', 'service_type': 'Battery Change', 'rating': 3.2}, {'mechanic_id': 'mech_187', 'service_type': 'Oil Change', 'rating': 4.5}, {'mechanic_id': 'mech_212', 'service_type': 'Brake Repair', 'rating': 3.5}, {'mechanic_id': 'mech_264', 'service_type': 'Transmission Repair', 'rating': 3.2}, {'mechanic_id': 'mech_306', 'service_type': 'Wheel Alignment', 'rating': 4.1}, {'mechanic_id': 'mech_246', 'service_type': 'Engine Repair', 'rating': 4.4}, {'mechanic_id': 'mech_164', 'service_type': 'Suspension Fix', 'rating': 4.3}, {'mechanic_id': 'mech_248', 'service_type': 'AC Service', 'rating': 3.4}]"
user_1642,Jesus Wiley,Female,"{'lat': 25.752526, 'long': 76.042088}",Bike,"['mech_115', 'mech_199']","[{'mechanic_id': 'mech_473', 'service_type': 'Engine Repair', 'rating': 4.8}, {'mechanic_id': 'mech_53', 'service_type': 'Battery Change', 'rating': 4.4}, {'mechanic_id': 'mech_15', 'service_type': 'Tire Replacement', 'rating': 3.4}, {'mechanic_id': 'mech_360', 'service_type': 'Suspension Fix', 'rating': 3.6}, {'mechanic_id': 'mech_23', 'service_type': 'Transmission Repair', 'rating': 4.1}, {'mechanic_id': 'mech_317', 'service_type': 'General Service', 'rating': 4.7}, {'mechanic_id': 'mech_127', 'service_type': 'Battery Change', 'rating': 4.8}]"
user_1643,Daniel Potter,Male,"{'lat': 22.153311, 'long': 70.987972}",Electric Vehicle,"['mech_51', 'mech_111', 'mech_418', 'mech_243', 'mech_249']","[{'mechanic_id': 'mech_187', 'service_type': 'Wheel Alignment', 'rating': 3.9}, {'mechanic_id': 'mech_124', 'service_type': 'Wheel Alignment', 'rating': 3.3}, {'mechanic_id': 'mech_241', 'service_type': 'Brake Repair', 'rating': 4.5}]"
